name,appID,playTime,playTime2,logoURL,disabled,
METAL SLUG,366250,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/366250/28d378e21177c472f48789c72e8c1a4567002bc5.jpg,false,
METAL SLUG 2,366260,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/366260/cdb1fd917b7f3261c3dfdaa220dcef002abfd5a6.jpg,false,
METAL SLUG 3,250180,7,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/250180/2f38a8238712afa7cacdd41031a114b35cf9b9db.jpg,false,
METAL SLUG X,312610,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/312610/0aefb6b3c12d129be74b9efdcefd46a8f919dba2.jpg,false,
Metro 2033,43110,44,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/43110/df9a163ac1f28dfc84c93a6fc0dc51719eaef518.jpg,false,
Microsoft Flight Simulator X: Steam Edition,314160,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/314160/900f5e38b05ee0b7904d999b407c797dca837bea.jpg,false,
Middle-earth™: Shadow of Mordor™,241930,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/241930/00631b918ee8799ff48b3d91d9eb0d3278aafa83.jpg,false,
Midnight Carnival,546980,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/546980/900072c2ef478f01b68a6ae4c3814705b25707ea.jpg,false,
Mighty No. 9,314710,9,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/314710/20e9f6588bba840d88c7262c8ba1f0f98aae81e3.jpg,false,
Mini Motor Racing EVO,209520,82,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/209520/8c8cb451d34bbcefb499ab94cd895f9ab23b465b.jpg,false,
Mirage: Arcane Warfare,368420,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/368420/fe99a993ace9c26d8fe7ff317c4ea41ba41f1f43.jpg,false,
Mirror's Edge,17410,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/17410/8c5a900802fabf20a7922c6a69cec9320c940514.jpg,false,
Monster Puzzle,493700,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/493700/90a0ba4d3882fb5ce41691089007134d9ad4bb91.jpg,false,
Mortal Kombat Kollection,205350,102,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/205350/44281a64a93a583fdd2435036ac794e7dcc7beb8.jpg,false,
Mortal Kombat Komplete Edition,237110,83,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/237110/307dc1eacffd54e5a7a02b663cec1c5105059811.jpg,false,
Mortal Kombat X,307780,947,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/307780/80dd0a53aa38fb750b23a3f0c1f346dce7dd464c.jpg,false,
Mortal Kombat: Legacy,361700,1,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/361700/17872da300375c99d97857143d902e8402aada21.jpg,true,
Mortal Kombat: Legacy II,362280,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/362280/83c44f20836ca6a432f2360befff590e18de98c2.jpg,true,
Mortal Kombat: Legacy II: Johnny Cage,362230,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/362230/746651b694ec12a0f9bbedafcbf1e401bb7cfcbf.jpg,true,
Mortal Kombat: Legacy II: Kenshi Encounters Ermac,362210,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/362210/fb9eeb2d87b167ae725b0444529794ccd5bac099.jpg,true,
Mortal Kombat: Legacy II: Kenshi's Origin,362200,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/362200/fb9eeb2d87b167ae725b0444529794ccd5bac099.jpg,true,
Mortal Kombat: Legacy II: Kitana and Mileena,362220,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/362220/fb9eeb2d87b167ae725b0444529794ccd5bac099.jpg,true,
Mortal Kombat: Legacy II: Liu Kang,362260,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/362260/fb9eeb2d87b167ae725b0444529794ccd5bac099.jpg,true,
Mortal Kombat: Legacy II: Liu Kang and Kung Lao,362270,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/362270/fb9eeb2d87b167ae725b0444529794ccd5bac099.jpg,true,
Mortal Kombat: Legacy II: Prelude,495470,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/495470/.jpg,true,
Mortal Kombat: Legacy II: Reunited in Macau,362180,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/362180/fb9eeb2d87b167ae725b0444529794ccd5bac099.jpg,true,
Mortal Kombat: Legacy II: Scorpion and Sub-Zero (Part 1),362240,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/362240/fb9eeb2d87b167ae725b0444529794ccd5bac099.jpg,true,
Mortal Kombat: Legacy II: Scorpion and Sub-Zero (Part 2),362250,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/362250/fb9eeb2d87b167ae725b0444529794ccd5bac099.jpg,true,
Mortal Kombat: Legacy II: The Fall of Liu Kang,362190,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/362190/fb9eeb2d87b167ae725b0444529794ccd5bac099.jpg,true,
Mortal Kombat: Legacy: Cyrax & Sektor,361780,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/361780/ff97fc885ae2ae3544a92ece51bb698642692e73.jpg,true,
Mortal Kombat: Legacy: Jax, Sonya and Kano (Part 2),361710,0,0,true,
Mortal Kombat: Legacy: Jax, Sonya and Kano (Part 1),495460,0,0,true,
Mortal Kombat: Legacy: Johnny Cage,361720,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/361720/ff97fc885ae2ae3544a92ece51bb698642692e73.jpg,true,
Mortal Kombat: Legacy: Kitana & Mileena (Part 1),361730,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/361730/ff97fc885ae2ae3544a92ece51bb698642692e73.jpg,true,
Mortal Kombat: Legacy: Kitana & Mileena (Part 2),361740,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/361740/ff97fc885ae2ae3544a92ece51bb698642692e73.jpg,true,
Mortal Kombat: Legacy: Raiden,361750,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/361750/ff97fc885ae2ae3544a92ece51bb698642692e73.jpg,true,
Mortal Kombat: Legacy: Scorpion and Sub-Zero (Part 1),361760,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/361760/023231511242332e5a111d7c60071058d165d39a.jpg,true,
Mortal Kombat: Legacy: Scorpion and Sub-Zero (Part 2),361770,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/361770/ff97fc885ae2ae3544a92ece51bb698642692e73.jpg,true,
Mother Russia Bleeds,361300,123,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/361300/b2d35d8e839a79159d2458fec26c94e6a5297de7.jpg,false,
Motorsport Manager,415200,198,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/415200/951683f3c69f98617dfd0cfc7abdb1f384dc023f.jpg,false,
MURDERED: SOUL SUSPECT,233290,76,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/233290/affa1c1b6d38bfcc2a870ad6c3bd4ceed5641966.jpg,false,
MX vs. ATV Reflex,55140,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/55140/fb372666bccf7a46a4041b324b0a44078e35827a.jpg,false,
Need for Speed: Hot Pursuit,47870,94,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/47870/aab501216db276600a1fd2cc1042b5b1039e6eee.jpg,false,
Neon Chrome,428750,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/428750/f7fbe2a3f03596d010646ea3458a3abd60cbe8b2.jpg,false,
Neon Hardcorps,454200,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/454200/805b2c91b19c3175147e7c555c4a60a6d023956a.jpg,false,
New kind of adventure,375510,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/375510/a11b7232e1d057baaae4ccd993b90710b0f59176.jpg,false,
NiGHTS into Dreams...,219950,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/219950/7316d46b1ce35a260ddedc6a1f7590a8b98dea92.jpg,false,
Oceanhorn: Monster of Uncharted Seas,339200,1736,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/339200/17c0e81e3632959c897d53e576bc46d306bdb46c.jpg,false,
Oddworld: Abe's Oddysee,15700,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/15700/b36c09cedd607be8661c6ae9dea7966158281c3f.jpg,false,
OlliOlli,274250,72,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/274250/0f92a59093a63be92081dcbced7fc4c193981d38.jpg,false,
OlliOlli2: Welcome to Olliwood,365660,163,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/365660/4c58c1c9eeed482af8d6cbd51417829b1fde5185.jpg,false,
Oniken,252010,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/252010/4c9df05bc9067830d3877934408983546cb95ac4.jpg,false,
OR,586620,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/586620/6023e538ef777c7b9d36b9f4d556f213648eecf4.jpg,false,
Orwell,491950,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/491950/d831e0d592d695b6c2ab819168696b652973c401.jpg,false,
Outland,305050,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/305050/26c5b8f3b69f028073168ced552f87e40a9e4b58.jpg,false,
Outlast,238320,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/238320/7d02a2286fd5d4ce42cfc1ecc78e08c89e542f87.jpg,false,
Overlord,11450,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/11450/0700d43ef52f5c83b5794a8984ce0ecf34169465.jpg,false,
Overlord II,12810,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/12810/7107ed1429c4be7637571fdf262f61af6bc7d4a2.jpg,false,
PAC-MAN 256,455400,1165,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/455400/19384dd9250b4930da73b2b947458222c04ca43b.jpg,false,
PAC-MAN Championship Edition DX+,236450,15,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/236450/099c05a258bbdb9c6ddf327c14fee4a13d0d86df.jpg,false,
Painters Guild,384550,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/384550/6d560bb76bbaec0541083c170077039100ff13cc.jpg,false,
Papers, Please,239030,6,0,false,
PAYDAY 2,218620,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/218620/4467a70648f49a6b309b41b81b4531f9a20ed99d.jpg,false,
Pesadelo - Regresso,378930,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/378930/fe1a18fa0d1c86271b0f8ae22f301b4bdafacb8b.jpg,false,
Phoenix Force,332480,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/332480/38d66def6866c7d6bf498e9b27352ee48214c04a.jpg,false,
Plants vs. Zombies: Game of the Year,3590,1,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/3590/85bfe66e921d89b034a3a253fb648f1a930e034a.jpg,false,
Platformines,264540,12,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/264540/6f6e5bf0b6cd8ce38772f5c5803d777bed4a87d0.jpg,false,
Porcunipine,352620,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/352620/bbe43154795fe0b43cfc2d2b049df16a29b482d3.jpg,false,
Portal,400,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/400/4184d4c0d915bd3a45210667f7b25361352acd8f.jpg,false,
Portal 2,620,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/620/d2a1119ddc202fab81d9b87048f495cbd6377502.jpg,false,
Prince of Persia,19980,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/19980/3730e623f4a2d411ff3cb1ed63a10f9be42a4a22.jpg,false,
Prince of Persia: The Forgotten Sands,33320,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/33320/bc0f3eaf298768b1d51b53991276293c06a99c11.jpg,false,
Prince of Persia: The Sands of Time,13600,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/13600/8dc90e429e0e6745e91a8139d51210555ed21166.jpg,false,
Prince of Persia: The Two Thrones,13530,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/13530/900da1e8bd5721bfac4713f6631d4b1e0262f6a8.jpg,false,
Prince of Persia: Warrior Within,13500,26,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/13500/285ec526da377790123f1df713d71f3559711989.jpg,false,
PRO EVOLUTION SOCCER 2018,592580,167,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/592580/709424b73a62712b569276fc300b26f19938cf66.jpg,false,
PRO EVOLUTION SOCCER 2019,770240,737,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/770240/59027feab0557bdaa8f5383b0ae3c93f2f78976d.jpg,false,
Project CARS,234630,3917,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/234630/88acff9eeb54253571aef8c65e8cfc57dddad493.jpg,false,
Project CARS 2,378860,261,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/378860/504ee82b93a5d613ac1e64861cfd6b0b1582ec00.jpg,false,
Project Druid - 2D Labyrinth Explorer-,388160,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/388160/371f7117dc8ff989d9fc4218d3ba10402d44df87.jpg,false,
Psychonauts,3830,13,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/3830/b361ab26b2c47d4abd11be0ebd3d6b675512ec1b.jpg,false,
Punch Club,394310,17,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/394310/d8d3e4cf43e540ac562977713afdbc0932d65957.jpg,false,
Qasir al-Wasat: International Edition,296030,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/296030/fb5c0ea7abd27205c710e43cf6550984339521ab.jpg,false,
RACE 07,8600,52,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/8600/2b735e9b03a2b5e72ac727a8cac0bc1b95b6027a.jpg,false,
RACE 07 - Formula RaceRoom Add-On,44630,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/44630/2b03526ffc33573d715a0e7a2f2b339c9fc25a25.jpg,true,
Race The Sun,253030,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/253030/ff0d04cb05dc03ec4b9a136d6b35b00166c475fc.jpg,false,
RaceRoom Racing Experience ,211500,11711,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/211500/5a9c89c56ea9ac16f4ecd45693a9fe532e3225cb.jpg,false,
RAGE,9200,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/9200/db0e1951e4359d76f32cf65b24ef1fa6a819afc9.jpg,false,
RC Mini Racers,311820,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/311820/e44ff6363618d7d8507263dc5582935dabfeaa7a.jpg,false,
Realms of Arkania: Blade of Destiny,237550,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/237550/0fc72ab63322da6eeca599a307666e7cb9c0343f.jpg,false,
Recursion Deluxe,425160,2,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/425160/25c43424ead6f003da2e8dd79d1e00f821244af5.jpg,false,
Red Faction: Armageddon,55110,24,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/55110/19f894d0e08dff8e284d4facc5968a1025da997d.jpg,false,
Remember Me,228300,223,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/228300/9589ec01438852ed7e9dc2581ee63884ad22836a.jpg,false,
Resident Evil / biohazard HD REMASTER,304240,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/304240/3bb107ed29b854c5c5a5db1da709ca9950830c19.jpg,false,
Resident Evil 0 / biohazard 0 HD REMASTER,339340,41,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/339340/1718a3f2dd34e4905d31b122a08e0bfff2daaa17.jpg,false,
resident evil 4 / biohazard 4,254700,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/254700/532d72710af44f29cc123c5796e95e0382461ee5.jpg,false,
Resident Evil 5 / Biohazard 5,21690,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/21690/e277ab70fff98bb2300a39bf8e2371a746fe50b1.jpg,false,
Resident Evil 6 / Biohazard 6,221040,103,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/221040/2398457399f20b979f0e5d0641262560a72408d5.jpg,false,
RESIDENT EVIL 7 biohazard / BIOHAZARD 7 resident evil,418370,59,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/418370/15324b81cc2f6c477c16ddc1f476525dd1afe96e.jpg,false,
Resident Evil Revelations / Biohazard Revelations,222480,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/222480/cf242207e0e06251f55baf2f89c37ded12c79329.jpg,false,
Resident Evil Revelations 2 / Biohazard Revelations 2,287290,29,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/287290/dbd99a34dde062952221c88b3a649ea9c18038a2.jpg,false,
Resident Evil: Operation Raccoon City,209100,26,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/209100/497ca9a7658832aba8cbfe47566286466baf3e0c.jpg,false,
Revolution Ace,274560,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/274560/ad811e6fc6780891daca4a13f53bd01c1cacc947.jpg,false,
rFactor,339790,17,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/339790/76657359ba76832fcd09d170c9b4faefd2c30fa3.jpg,false,
rFactor 2,365960,169,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/365960/e234b9d85f84dfbbbc9c7103206196a42b004a9f.jpg,false,
RIDE: Game,345660,33,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/345660/045de64a9df5365024c095151e1ae8388fcb8777.jpg,false,
Ridge Racer Unbounded,202310,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/202310/559703d4c20e19cc9bf03be521debcc3d9b5c925.jpg,false,
Riptide GP2,257790,24,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/257790/b38f0403272e7c14cbfd3beb46c6f2d62ba178da.jpg,false,
Rising Storm/Red Orchestra 2 Multiplayer,35450,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/35450/02d367780a6dcdba708bb8b94fbc42f23ba99a5b.jpg,false,
RIVE,278100,8,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/278100/70d80ee4d70de76e3550e472ec76685902e4e8b3.jpg,false,
Road Redemption,300380,18,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/300380/be9be5d2589f1255a9ab4ec152602f2b414a46ae.jpg,false,
Rocket Knight,19030,31,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/19030/398e22028a6936ee3d8dcf8d0ed9a3e0c9b2825c.jpg,false,
Rocksmith,205190,260,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/205190/5e85d47e16fec552af8019b20e9783e28a9a598a.jpg,false,
Rocksmith 2014 Edition - Remastered,221680,263,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/221680/f7d201a1638d020101fade6d8d51cf09c33b3b1c.jpg,false,
Rogue Stormers,299480,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/299480/9cdcd1644b6ae2434258906f436ff1d8176b1013.jpg,false,
Rune Classic,210950,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/210950/fa1f9a8467774a6061ff42c802a534c19c6b33e4.jpg,false,
RUSH,38720,3,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/38720/b1359d9a1d37199493dee056a854ff70735924de.jpg,false,
Ryse: Son of Rome,302510,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/302510/70e45a9429e0e188817b813147a417bb82dc3bf0.jpg,false,
S.T.A.L.K.E.R.: Clear Sky,20510,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/20510/1450b83aacc40e5a206e0c39d17b0110e376ddb8.jpg,false,
Saints Row 2,9480,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/9480/2b9558ad2e909957d66b4d8aa5e8b51eda951f69.jpg,false,
Saints Row IV,206420,168,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/206420/6f7e659c6b58971ebf9710b7f0048c20c68aadd7.jpg,false,
Saints Row: The Third,55230,116,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/55230/1129528455a8b297fb6404cbb90e802a62881b11.jpg,false,
Sanctum 2,210770,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/210770/333a8c65480bb85148bb3a185843a8520ae5d90f.jpg,false,
Satellite Reign,268870,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/268870/ab0b0cb4aa329c420417988cc0a23f1e4663f820.jpg,false,
Saviors,314450,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/314450/bbebffbb1555241c787d8b168d7266319c4a0f8c.jpg,false,
Scribblenauts Unlimited,218680,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/218680/c3f8420cd87dd772df8a35013e3538e964ecc2b8.jpg,false,
SEGA Bass Fishing,71240,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/71240/6255f428036c011b325b40ebf1c53daa4db7e1f1.jpg,false,
SEGA Mega Drive & Genesis Classics,34270,22,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/34270/63f7807a9c6acbb8a9359d11f4ec689a1c7a2841.jpg,false,
Shadow Complex Remastered,385560,3,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/385560/4a58ff2435a60d39fa0df80a7a245429519df285.jpg,false,
Shadow Warrior,233130,14,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/233130/30d29d6ec47f0b586349106f8265e69ee091ce95.jpg,false,
Shadowrun Returns,234650,4,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/234650/d2ada23f204adf831dc89be7c6edbbbc38c99ef6.jpg,false,
Shantae: Risky's Revenge - Director's Cut,277890,31,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/277890/f4e1636363b77c9b1237318db69ed63119e16fb5.jpg,false,
ShapeShifter,497050,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/497050/49b1ab5ebf1a4718583a4fa9a6893e71c1e13fc3.jpg,false,
ShareX,400040,1,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/400040/091a990115a8b56da4930edd5e6e8cc9e252fc28.jpg,false,
Shiny,496390,15,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/496390/f5ffb6de21f831dddc3d187c83dc49f8935ed779.jpg,false,
SHOCK TROOPERS,366270,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/366270/b531a38332a0025581040661cb9a777b767eeefd.jpg,false,
SHOCK TROOPERS 2nd Squad,465870,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/465870/20979df44dde9e811dcbec8a134fdac4ff2543ec.jpg,false,
SHOGUN: Total War™ - Gold Edition,345240,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/345240/d40d3f6da5c9c46e8b71f6c3843559e735d786ca.jpg,false,
Shoot 1UP,373610,8,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/373610/0649b3999a07ca731a2c3f15c43abf268fa8f78c.jpg,false,
Shoppe Keep,381120,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/381120/beceee321db77dabbfdceb0da52decbeb8489590.jpg,false,
Sid Meier's Civilization III: Complete,3910,25,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/3910/35361ed1c0f896ef34f0a42563b5d2dfb9e634a5.jpg,false,
Sid Meier's Civilization IV,3900,37,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/3900/e70f5d6e71dd9e3541163d6324ceb7c283345f03.jpg,true,
Sid Meier's Civilization IV,34440,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/34440/e70f5d6e71dd9e3541163d6324ceb7c283345f03.jpg,false,
Sid Meier's Civilization IV: Beyond the Sword,8800,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/8800/2501d317192e43c944f36a06c8dd61c598adad76.jpg,true,
Sid Meier's Civilization IV: Beyond the Sword,34460,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/34460/2501d317192e43c944f36a06c8dd61c598adad76.jpg,true,
Sid Meier's Civilization IV: Colonization,16810,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/16810/a9b8731923044504abc882ca76b67952579f01ad.jpg,true,
