name,appID,playTime,playTime2,logoURL,disabled,
Sid Meier's Civilization IV: Warlords,3990,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/3990/6a67a0c8044600b43ee0ebb9e2bced39ebe9f9de.jpg,true,
Sid Meier's Civilization IV: Warlords,34450,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/34450/6a67a0c8044600b43ee0ebb9e2bced39ebe9f9de.jpg,true,
Sid Meier's Civilization V,8930,951,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/8930/2203f62bd1bdc75c286c13534e50f22e3bd5bb58.jpg,false,
Sid Meier's Civilization VI,289070,797,24,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/289070/356443a094f8e20ce21293039d7226eac3d3b4d9.jpg,false,
SimCity 4 Deluxe,24780,3,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/24780/0a0717ab709f27aea9c0c6c66846580960d41082.jpg,false,
Sine Mora,207040,65,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/207040/9597a3cf6d45182a3686102c7bdad7897207ea9c.jpg,false,
Sine Mora EX,606730,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/606730/9597a3cf6d45182a3686102c7bdad7897207ea9c.jpg,false,
Singularity,42670,33,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/42670/5e3b58cab477cb070f5e7efd6ca7129744954b09.jpg,false,
Sins of a Solar Empire: Rebellion,204880,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/204880/cf3a1034cce00de47f88675627c620d841572206.jpg,false,
Sky Force Anniversary,355050,1314,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/355050/7db0f44d6a50939f671426493fcf25de38af7a80.jpg,false,
Sleeping Dogs,202170,210,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/202170/5be5f629e44cc13b7a845deacf81c93f92678e55.jpg,false,
Sniper Elite,3700,3,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/3700/52b1168bf4ac1c88a2ee2296008b3e1724912d9b.jpg,false,
Sniper Elite 3,238090,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/238090/bd0bbf10de9f7ca196ca598ae11218e36ed2025c.jpg,false,
Sniper Elite V2,63380,20,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/63380/382d7f4a6eff4896ff4d137f0906735c99bd0300.jpg,false,
Sniper Ghost Warrior 2,34870,33,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/34870/81fe75c61d1a1537305a7d7ee35943f095f5ce91.jpg,false,
Solstice,317280,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/317280/23120439273c08afb7138844ad96b0ebd8a1f7f5.jpg,false,
Sonic & All-Stars Racing Transformed Collection,212480,72,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/212480/351603b89e1863831c84aacab7bf3a315f03443b.jpg,false,
Sonic Adventure 2 ,213610,11,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/213610/b59ee5bd744212a79db6fd8f71aec6729671da2b.jpg,false,
Sonic Adventure DX,71250,42,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/71250/e8374c63e76724af4648cdea5331f4ae39af4d06.jpg,false,
Sonic and All-Stars Racing Transformed Metal Sonic DLC Pack,229660,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/229660/.jpg,true,
Sonic CD,200940,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/200940/07f30507b25a239911bd4cf8dd8667dd294fd5b9.jpg,false,
Sonic Mania,584400,142,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/584400/d06c1f1e724dd87efe17679cd9cf28ded516a888.jpg,false,
Space Channel 5: Part 2,71260,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/71260/fad43b313c2f6869c42bf0d7c4959363c5394d9a.jpg,false,
Spec Ops: The Line,50300,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/50300/e449c7dc5a9861cf94476de1b394640f3866ddda.jpg,false,
Spikit,509110,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/509110/6de1629d88fcbe4fdca98b6f4564218294527246.jpg,false,
Spiral Knights,99900,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/99900/eef62584a3d0c3338f569b14a7e667758ad2b098.jpg,false,
Star Chronicles: Delta Quadrant,383330,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/383330/1b18724a51b2d92e756a8cfe2d3897a82473e16b.jpg,false,
Star Drifter,485330,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/485330/8f652793fd1a4150586d5e0e45cbabaa2ab4f297.jpg,false,
Star Fields,499420,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/499420/fdc92ab155b19c27b75b82bf525e603eb7169a56.jpg,false,
Star Trek,203250,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/203250/fb78be16107d75645264e7dfabeb371812e3ce24.jpg,false,
STAR WARS Knights of the Old Republic II: The Sith Lords,208580,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/208580/8ea9e31137c047943fef4979ca36ee3ab562b1da.jpg,false,
Starpoint Gemini 2,236150,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/236150/f0784ef208b1dff508b84ead3fc6d21919d28cd9.jpg,false,
Stellar 2D,391070,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/391070/6a229e6f515d1b71bd118d12fdba498f55addda5.jpg,false,
Stock Car Extreme,273840,357,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/273840/455dcebd8073d381f64ac6eed3404bc7ce69d467.jpg,false,
Stone Age Wars,521230,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/521230/9eed75c103be2947f2f23ecabc411f1dc5dd9cd0.jpg,false,
Stop Online - Battle of Words,406310,1,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/406310/09202e1caf67e3e45127d63a0ded2d7c4f7b7196.jpg,false,
Stories: The Path of Destinies,439190,15,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/439190/3b40ad5b4d5b3797bb3e4b7c5cf12f5b6de55cfc.jpg,false,
Streamline,252850,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/252850/cc37b0e18b2a3f53cd0b38987eb6dd5fbcfb303d.jpg,false,
Street Fighter V,310950,257,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/310950/dc8c23570a919e8f2ac14b87d21b169bf740b12d.jpg,false,
Street Fighter V Beta,386800,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/386800/ffdf770693451d668f818d1c4157de0bd6189355.jpg,false,
Strider,235210,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/235210/dd5f5ed41ebc12d5c0b20ce8073dfd163bf83c90.jpg,false,
Strike Vector,246700,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/246700/a872d242629521f10c041275b5f79927e9d01948.jpg,false,
StuntMANIA Reloaded,324750,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/324750/a78648196fdc8cbe600663112334d225b1b7e3cf.jpg,false,
Super Button Soccer,425300,38,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/425300/506f7cc11ef8f6e8bd1c53679e3b076c739477f0.jpg,false,
Super Indie Karts,323670,25,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/323670/7022483b2d3a0e16531a110f7d8bfec84da78901.jpg,false,
Super Meat Boy,40800,54,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/40800/70f084857297d5fdd96d019db3a990d6d9ec64f1.jpg,false,
Super Mega Neo Pug,469730,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/469730/2b484da487f914f70472f044d847bd87b6f631f3.jpg,false,
Super Mustache,438180,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/438180/082067bba4b3cde692133b708271ce5c5908deba.jpg,false,
Super Space Pug,466840,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/466840/5d6fda7b2fe530165a63e90f2af891abf356ea24.jpg,false,
Super Toy Cars,116100,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/116100/05670dbb3b942f848b6c2618e393b6016958130b.jpg,false,
Superbrothers: Sword & Sworcery EP,204060,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/204060/b522ef5ae83648bef02bd3303801aed881d17761.jpg,false,
Surgeon Simulator,233720,18,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/233720/2a0d51aa92d2bf2e168e090f9b72bf60d78fa53e.jpg,false,
Syder Arcade,252310,7,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/252310/afe7c5bf5ba84c8a95f19e41e925a71660ecd5d0.jpg,false,
Team Fortress Classic,20,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/20/515bc393c861d91b9165f0697040c015f50bcb5e.jpg,false,
Terra Incognita ~ Chapter One: The Descendant,347560,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/347560/c3e54b8ab48e8f1ecd4d567cd02a457ebd2954bc.jpg,false,
Terraria,105600,9,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/105600/783399da7d865b7b5b1560891b1e9463345e8fa9.jpg,false,
Test Drive Unlimited 2,9930,65,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/9930/ad48d83c6d7ad29084b8fcf556b11d240513fc95.jpg,false,
The Amazing Spider-Man,212580,50,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/212580/785782c9a30949051329a5afc1fd5284e73320a1.jpg,false,
The Art of Playing,349210,1,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/349210/.jpg,true,
The Binding of Isaac,113200,5,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/113200/d9a7ee7e07dffed1700cb8b3b9482105b88cc5b5.jpg,false,
The Bureau: XCOM Declassified,65930,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/65930/52da3125ac55d5d1406c610f7e8c78755f0752ff.jpg,false,
The Cave,221810,5,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/221810/acc11ba3303f4c706adccc75a1ee4fe28dc52727.jpg,false,
The Darkness II,67370,60,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/67370/349189b0ac9570679227cb1bd2c742bec12bf97a.jpg,false,
The Descendant,351940,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/351940/87e74ec38b526ab01d771fec4aa0526b898b0b74.jpg,false,
The Elder Scrolls IV: Oblivion ,22330,7,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/22330/531dd052b9816ce1484a2c4b46a4f271963c527f.jpg,false,
The Elder Scrolls Online,306130,308,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/306130/dfc07b4975bc0310f260cc26fda081062b4bf661.jpg,false,
The Elder Scrolls V: Skyrim,72850,163,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/72850/c5af3cde13610fca25cd17634a96d72487d21e74.jpg,false,
The Expendabros,312990,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/312990/2f79038df0cb083412a603adcf933a082698a1b7.jpg,false,
The Flame in the Flood,318600,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/318600/f4b4f192dfbfb2a3cba25e179710436950699531.jpg,false,
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,222440,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/222440/787a8b76a5c9348784f50798403b2672e488c557.jpg,false,
THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,222420,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/222420/4c865e50d1d33045f4b0bb2b57dbcbf7b74408be.jpg,false,
The Land of Dasthir,545700,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/545700/ed132da1a74ba08eeab36ab5e540c2f509b5b852.jpg,false,
THE LAST BLADE,465840,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/465840/e1c6c40eb03bf30b7f2cb378cd94a4335b039c3a.jpg,false,
The Last Remnant,23310,89,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/23310/8f1ba5318378e32bdd7489178e825bf581c0c207.jpg,false,
The LEGO Movie - Videogame,267530,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/267530/4a57c3cd0e5b4c9a3c6fef681bc80a2486bec780.jpg,false,
The Lord of the Rings: War in the North,32800,15,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/32800/b90d899806ebaff87ed7d2cdc4d9e0a3f11b73b0.jpg,false,
The Mean Greens - Plastic Warfare,360940,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/360940/29fdfda82f173e75104b006f315ca3d54a80bea7.jpg,false,
The Red Solstice,265590,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/265590/4ee27b5b596b0be43ef61c04017bd372081d7033.jpg,false,
The Showdown Effect,204080,8,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/204080/5d74e29afa47d87ad8ab40c8e491135e984ff938.jpg,false,
The Stanley Parable,221910,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/221910/80de64fedc906c4d81123e7ddc1d61d39183ab2d.jpg,false,
The Surge,378540,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/378540/a0b1411d212a56437354409176090f71b2dfdd68.jpg,false,
The Swapper,231160,4,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/231160/11e08b7b00d8a24a1f83dec3e7c2ca08e98be78a.jpg,false,
The Talos Principle,257510,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/257510/0392d2bd5d1bec31f2fd283bc4555fdc22dd44a9.jpg,false,
The Tiny Bang Story,96000,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/96000/c60488f764e2b91f3a53ac12a123a527a63dca2a.jpg,false,
The Tower Of Elements,377310,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/377310/eb0606e55477afa0a6533c41cafef8af8363d4fc.jpg,false,
The Vanishing of Ethan Carter,258520,127,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/258520/bdcdde76010c917f2c63f99c093aaac86583e0ad.jpg,false,
The Vanishing of Ethan Carter Redux,400430,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/400430/1d5dcfed693a2b01a9fcdddff3c9bff9ccaaf4d9.jpg,false,
The Witcher 2: Assassins of Kings Enhanced Edition,20920,102,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/20920/f0274a91931ed39f7c69dca9f907ceae6450785c.jpg,false,
The Witcher 3: Wild Hunt,292030,5672,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/292030/2f22c2e5528b78662988dfcb0fc9aad372f01686.jpg,false,
The Witcher: Enhanced Edition,20900,13,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/20900/d37dedbc4104d1683385d022314d1316399b3dce.jpg,false,
This War of Mine,282070,8,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/282070/4d2ecaa400d7937fdfae6642b73ad5695c393bf7.jpg,false,
TimeShift,10130,24,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/10130/d93eaaf95d320ea3ed1ae16a975a0da24f4b538c.jpg,false,
Tinboy,399430,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/399430/fb13237e868066eceff1e8e0ed0da04aa79f681f.jpg,false,
TIS-100,370360,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/370360/5cafbe7be54aaf54999915159839949a5841d591.jpg,false,
Titan Quest,4540,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/4540/e82186f6efe8d5d593c2fb1b57f8b1e056e6d82e.jpg,false,
Titan Quest Anniversary Edition,475150,11,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/475150/0d487100eb46ae08f9be7a8e2e09486511819bdd.jpg,false,
Toki Tori,38700,3,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/38700/7840e49fc48b78295983973d0d2158d020fa5f75.jpg,false,
Toki Tori 2+,201420,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/201420/e8ed55e30253308dce96561ddec29b237037934c.jpg,false,
Toki Tori 2+ Level Editor,237530,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/237530/.jpg,true,
Tom Clancy's Splinter Cell Blacklist,235600,23,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/235600/4f8c6c8ece7e758498b48ff504d6bd60809ca7f1.jpg,false,
Tom Clancy's The Division,365590,257,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/365590/1fcb383a3dc433690068a7d49373f81a4bbe5ade.jpg,false,
Tom Clancy's The Division PTS,524440,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/524440/e82e56c842f3628dfe29cffc7a3b38a6129bee0e.jpg,false,
Toren,320820,86,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/320820/7650aa50d89e35546f157978d545600eb475511b.jpg,false,
Total War: MEDIEVAL II - Definitive Edition,4700,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/4700/fcd1abd6380998e473b92690e28a9fe0a1a27b8d.jpg,false,
Town of Night,546990,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/546990/9f361bcffa03a8120b82da28d8a93d7c653e9bee.jpg,false,
Toybox Turbos,287260,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/287260/45dfbe6a37565fa5fb731a4a2c7c96f1c830d901.jpg,false,
Transistor,237930,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/237930/705c88fb22dc45a6e886f5afd96ba3c2e258aa06.jpg,false,
Trine,35700,64,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/35700/b4cc556db2d1101effb23e576aaeeb3b799157c6.jpg,false,
Trine 2,35720,66,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/35720/7d7c3b93bd85ad1db2a07f6cca01a767069c6407.jpg,false,
Trine 3: The Artifacts of Power,319910,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/319910/0add332eadf0fff659f29f665048691cdeafd3f4.jpg,false,
TRON RUN/r,392000,11,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/392000/34ba1a4ee8c723f84001965423851099c7941b2f.jpg,false,
Tropico 4,57690,39,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/57690/9123d91a47399baf116c2949dcebcd42b1962fbe.jpg,false,
Turbo Pug,418070,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/418070/f7c0724c7e406e0a86079ac496443a77560d490f.jpg,false,
Turbo Pug 3D,528510,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/528510/71898a636323201976ab9ad9f208656d6b116abf.jpg,false,
Turbo Pug DX,513780,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/513780/62c6a7d889d7269cd80561a3259ba5ba9d0575ef.jpg,false,
TWINKLE STAR SPRITES,366280,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/366280/67f775b54a5eb482e56cc6ad9e5ee8230ac1fc4a.jpg,false,
Type:Rider,258890,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/258890/9932ad807beac236c3af3ff151cb782c6b9ba60b.jpg,false,
UBERMOSH,357070,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/357070/1f7daf29d96330f9d291801ec9e352660a196986.jpg,false,
Ultra Street Fighter IV,45760,45,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/45760/bdd481249e579f852056b51db32a6279444d4f47.jpg,false,
Uncanny Valley,359580,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/359580/90c693b7e438de33098abc1abea9aee97773ee05.jpg,false,
Valkyria Chronicles™,294860,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/294860/08316e1d6a45d8e13de7f5e1a1480cf4efff15cf.jpg,false,
VEGAS Movie Studio 13 Platinum - Steam Powered,330070,1584,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/330070/780a94b8cc1be67cf76c221d2a53b9f43126d719.jpg,false,
Vessel,108500,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/108500/086f0d6b8d1e0df72a5699d50529b964bd26bc15.jpg,false,
Viking: Battle for Asgard,211160,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/211160/bc838a2645c033337296d94235bdd4e6f87a6c79.jpg,false,
Viscera Cleanup Detail: Shadow Warrior,255520,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/255520/09a86e49413f57dc99f2e7f54b029868ffb5cbc8.jpg,false,
VVVVVV,70300,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/70300/3d362d64d51ce524f12c853290ca6cce5761ff1c.jpg,false,
Wacky Wheels,358380,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/358380/bfcfcaa23cf772372cb7acdc8cffbe0834511e0a.jpg,false,
Waking Mars,227200,27,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/227200/aac63e8d7578931f7f7520a1d3e0db96dbd68293.jpg,false,
Wallpaper Engine,431960,28,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/431960/74bcecbde31f489e396f656910c2f70872dcb0f3.jpg,false,
War Thunder,236390,466,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/236390/0c6a14f66f95baf08da8199142b09b51d3cd6273.jpg,false,
Warframe,230410,70,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/230410/3785f3576cdef5cf20a8b815bdf867154ccbe7d5.jpg,false,
Warhammer 40 000: Space Marine,55150,0,0,0,false,
Warhammer 40 000: Dawn of War - Game of the Year Edition,4570,0,0,0,false,
Warriors of Vilvatikta,515690,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/515690/e449f06c0fac094735f593d3756e82ffeae6203b.jpg,false,
Watchmen: The End Is Nigh,21010,3,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/21010/5904a7927c8ada2f8e38dba0fe5d914d6a93ec8b.jpg,false,
Waveform,204180,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/204180/182864a1336f4644baac33beeec8dd9065fc8cc6.jpg,false,
Wizardry 8,245450,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/245450/5b82b86d1dcd8116cfaa29f140eea118bf3a5d16.jpg,false,
Wolfenstein: The Old Blood ,350080,105,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/350080/91b96f8e81a82dabe53c95fd8d93b5dcdbb60fec.jpg,false,
WRC 4 FIA WORLD RALLY CHAMPIONSHIP,256330,22,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/256330/550f54d321a3b3061f43b49bb5180fe1002108d6.jpg,false,
X-COM: Apocalypse,7660,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/7660/4923dd4eb4543002e32a0a0b9fc91b131c908c49.jpg,true,
XCOM: Enemy Unknown,200510,17,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/200510/eaa298d2b0d908b2c4f5370d2c8c59a8eff887c6.jpg,false,
X-COM: Enforcer,7770,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/7770/243a13984cf8c2a9ac67ca2139c488e4af455ae2.jpg,true,
X-COM: Interceptor,7730,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/7730/4df564f8463f552f2746b209e29935684b0c1270.jpg,false,
X-COM: Terror from the Deep,7650,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/7650/a6a66cdc8f2f59fd3b7fab14cb7930cbbc21f311.jpg,true,
X-COM: UFO Defense,7760,0,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/7760/4449650c699b0f876be9968735e66d719e714f5a.jpg,false,
XenoRaptor,298280,9,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/298280/fc55277b834fc2ef1ab6d9c604cd0e6e36180af7.jpg,false,
XSplit,433800,2,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/433800/22cc802cb336017d6768417b65949fae94d81a4a.jpg,false,
Zack Zero,234290,53,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/234290/094b8beb594d79a71c8c6cfd88020fdc71adb1ef.jpg,false,
ZOMBI,339230,4,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/339230/3210512af2f1804334576daebc3b31afb6ee064f.jpg,false,
Zuma's Revenge,3620,3751,0,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/apps/3620/bf8864417bd820b89db8b025aef85611dc3b8b5d.jpg,false,
